,0
2007-09-05,0.000300232054088618
2007-09-06,0.006309034911858457
2007-09-07,0.0018375895780630893
2007-09-10,0.0004628909318168002
2007-09-11,0.00214911458881753
2007-09-12,-0.00021239930923568518
2007-09-13,-0.001256136244366847
2007-09-14,-0.00015995828941821376
2007-09-17,0.0030224881679223286
2007-09-18,0.004151555018583127
2007-09-19,-0.0007854882739460765
2007-09-20,0.002912848346193194
2007-09-21,-0.002176521293420194
2007-09-24,-0.0004278941647577165
2007-09-25,6.795959261193749e-05
2007-09-26,3.3171014974807444e-05
2007-09-27,0.004443302910862576
2007-09-28,0.0012694290037946745
2007-10-01,0.005372753287457073
2007-10-02,-0.004388158054836903
2007-10-03,-0.0027873210085247683
2007-10-04,0.0033143766855762034
2007-10-05,0.0047104555424916025
2007-10-08,-0.0036673217406939657
2007-10-09,0.003544157161646581
2007-10-10,0.0011730675314457126
2007-10-11,-0.0008266487923038891
2007-10-12,0.00336851541010501
2007-10-15,-0.001778106925882079
2007-10-16,-0.0019488139602299639
2007-10-17,-0.00047458600151357327
2007-10-18,0.002817832868756243
2007-10-19,-0.0075532902441431595
2007-10-22,0.0002748073201691973
2007-10-23,0.0020898884403468317
2007-10-24,-0.00010269628264470646
2007-10-25,0.0005720401415121594
2007-10-26,0.006476551412134768
2007-10-29,0.0019403907732909811
2007-10-30,-0.00331605666636317
2007-10-31,0.0059204725451430205
2007-11-01,-0.007258819327404597
2007-11-02,0.005587492193872673
2007-11-05,-0.002163396184451339
2007-11-06,0.007227320477987435
2007-11-07,-0.004093293407324873
2007-11-08,-0.002727936883307567
2007-11-09,-0.003164272439985724
2007-11-12,-0.0032621358156387247
2007-11-13,0.0022229788236391595
2007-11-14,0.0022124921174347897
2007-11-15,-0.00635770503163232
2007-11-16,-0.0002604961093543522
2007-11-19,-0.0012968809623598095
2007-11-20,0.005031090665066582
2007-11-21,-0.00036970281654329816
2007-11-23,0.002766179616438587
2007-11-26,-0.00010519958607411634
2007-11-27,0.0013095955529018823
2007-11-28,-0.0005729517041407361
2007-11-29,-0.0025474910882367315
2007-11-30,-0.0020356407353033395
2007-12-03,0.001054653585123273
2007-12-04,0.0010820020339154647
2007-12-05,-0.0027497669662793775
2007-12-06,0.004928550286578178
2007-12-07,-0.001295793593804975
2007-12-10,0.003915629272726455
2007-12-11,-0.00975653945999088
2007-12-12,0.005248243902380105
2007-12-13,-0.003438100302897589
2007-12-14,-0.0026800465958705466
2007-12-17,-0.0016990571509455643
2007-12-18,0.0025424460726739305
2007-12-19,-2.323773890668578e-05
2007-12-20,-0.0003116316610088343
2007-12-21,0.00196247188254988
2007-12-24,0.00024373804953051
2007-12-26,0.00365386028939727
2007-12-27,-0.0027484850030794136
2007-12-28,0.0020048855196399197
2007-12-31,-0.0009400962316020228
2008-01-02,0.0009458589696740224
2008-01-03,0.0008033639503048204
2008-01-04,-0.005880533968631291
2008-01-07,-0.0004606277428625821
2008-01-08,-0.0015117409326027766
2008-01-09,0.0021307388617505998
2008-01-10,0.0010636536815212439
2008-01-11,0.0006454660692818864
2008-01-14,0.0007083251449170133
2008-01-15,-0.0005841182239423152
2008-01-16,-0.0012004364624095781
2008-01-17,0.00011048662297141198
2008-01-18,-0.00034932351767753833
2008-01-22,-0.0009079941683957267
2008-01-23,0.0039803091916380436
2008-01-24,0.0015440078535715624
2008-01-25,0.0005670491561891624
2008-01-28,0.0010130793533991542
2008-01-29,-0.0008492257550762086
2008-01-30,-0.00010189146241477783
2008-01-31,-0.0015242649897520796
2008-02-01,-0.0034712433926473493
2008-02-04,-3.100830147713526e-05
2008-02-05,-0.0022453515736852495
2008-02-06,0.0030808230521161693
2008-02-07,0.0008548842851787998
2008-02-08,0.00031453612470028506
2008-02-11,-0.00040077948639153553
2008-02-12,-0.0021067627648325322
2008-02-13,-0.0005583648347851857
2008-02-14,0.0011033699951196593
2008-02-15,-0.0003369348410452545
2008-02-19,0.00252518381484477
2008-02-20,0.0027556040605454506
2008-02-21,0.0001940666246191113
2008-02-22,4.958396969141573e-05
2008-02-25,-0.0007975079635414034
2008-02-26,0.0004985064157291019
2008-02-27,0.001866777489694129
2008-02-28,0.0014790785299149945
2008-02-29,0.0006844650620164426
2008-03-03,0.000834210613267277
2008-03-04,-0.0031984068520822763
2008-03-05,0.0038347576911548836
2008-03-06,-0.00023247681354753686
2008-03-07,-0.0004606301290947872
2008-03-10,-0.0022003582833448835
2008-03-11,0.006959091714202188
2008-03-12,0.0033341826466978717
2008-03-13,0.0013769513454785155
2008-03-14,0.0007435395080323985
2008-03-17,0.0006100788055443163
2008-03-18,-0.003148748330296287
2008-03-19,-0.003696876279393558
2008-03-20,-0.0032608444148396016
2008-03-24,-0.00014518160405297488
2008-03-25,0.003493926599681783
2008-03-26,0.001816698370167159
2008-03-27,-0.00028366256625479187
2008-03-28,-0.002808153148451852
2008-03-31,-0.0026144995950220457
2008-04-01,-0.0071091561390418485
2008-04-02,0.008401292725864493
2008-04-03,0.00014682157683816867
2008-04-04,0.0013663969484920262
2008-04-07,0.0020824717472355016
2008-04-08,-0.001162926173611356
2008-04-09,0.0018187327805190981
2008-04-10,0.0004947321844060726
2008-04-11,-0.00035766995180291515
2008-04-14,-0.0009631543717243859
2008-04-15,0.0010921654950233318
2008-04-16,0.005445578082894141
2008-04-17,-0.0016860115997403974
2008-04-18,-0.00400396003367022
2008-04-21,-0.00040449271250206804
2008-04-22,0.00032451605180630584
2008-04-23,-0.0016847547774308954
2008-04-24,-0.00044271357042933795
2008-04-25,-0.00057602081499632
2008-04-28,0.0010108080950858352
2008-04-29,-0.005076124214877581
2008-04-30,0.0031064505680022925
2008-05-01,0.00011122469284908891
2008-05-02,0.0020843356856330014
2008-05-05,0.004220853219896665
2008-05-06,0.0013548559456246767
2008-05-07,-0.0015406472757550495
2008-05-08,0.003562802894025347
2008-05-09,0.00016849134347631165
2008-05-12,-0.0004156176548880831
2008-05-13,-0.001315165141747941
2008-05-14,-0.0004920669510217921
2008-05-15,0.0039824387946580395
2008-05-16,0.005342543595416755
2008-05-19,1.4816052604189574e-05
2008-05-20,0.0011194551916591424
2008-05-21,0.0004021193942069746
2008-05-22,-0.0005230537295449267
2008-05-23,-0.002845721506220527
2008-05-27,-0.0006107804389859695
2008-05-28,-0.00030766061971690124
2008-05-29,-0.004136436265600016
2008-05-30,0.0017254705510807438
2008-06-02,0.0009320381122788218
2008-06-03,-0.0025312282692609212
2008-06-04,-0.0003720459456310511
2008-06-05,-0.00025988496344255734
2008-06-06,0.004509735591851527
2008-06-09,-0.0010083773988209658
2008-06-10,-0.0034545075499095345
2008-06-11,0.003167647693380001
2008-06-12,-0.000675836286847259
2008-06-13,0.0001512603079588364
2008-06-16,0.0016333374215737302
2008-06-17,0.0007163644243863745
2008-06-18,0.001167871508970316
2008-06-19,0.0005106625689265565
2008-06-20,0.0012340042634760968
2008-06-23,-0.003191707413703695
2008-06-24,6.77008970730239e-05
2008-06-25,0.0006484881523558149
2008-06-26,0.004834777436921158
2008-06-27,-0.0002982723353564553
2008-06-30,0.0006844577971056504
2008-07-01,0.0019298144208679115
2008-07-02,0.0008681787945964229
2008-07-03,-0.0010753715421055448
2008-07-07,-0.0010144828297624924
2008-07-08,0.0032493016921009326
2008-07-09,0.0020070813515888374
2008-07-10,0.002767863018806653
2008-07-11,0.0018041799476251252
2008-07-14,0.0005539374080145694
2008-07-15,0.00014305222700514755
2008-07-16,0.00489228652060377
2008-07-17,-0.0005929310376623984
2008-07-18,0.0007032091921362318
2008-07-21,0.0009966913355167703
2008-07-22,-0.002022123079365681
2008-07-23,-0.002713359275440065
2008-07-24,0.0011658695339933135
2008-07-25,0.0007684403286423903
2008-07-28,0.0004612584365694372
2008-07-29,0.003337727741004287
2008-07-30,-0.00213248085835927
2008-07-31,0.0011967855270495647
2008-08-01,-0.0007684338235429964
2008-08-04,-0.002915113013749051
2008-08-05,-0.0039972503777448865
2008-08-06,0.0007669196600688641
2008-08-07,-0.00045369058047856287
2008-08-08,-0.002681681881274947
2008-08-11,-0.006834196849094403
2008-08-12,-0.0005121612559949196
2008-08-13,0.0009832704549490418
2008-08-14,-0.0032831178048755498
2008-08-15,-0.003978773795728675
2008-08-18,0.0026284665314663877
2008-08-19,0.0032929116206077942
2008-08-20,-0.0004710411147355869
2008-08-21,0.004493622561347487
2008-08-22,-0.0015356064059719678
2008-08-25,-2.055159027867945e-05
2008-08-26,0.00020951300201444234
2008-08-27,0.0002815475818440736
2008-08-28,0.0010598769683868264
2008-08-29,-0.0007181168835889996
2008-09-02,-0.006111699935658723
2008-09-03,-0.0012605647073406481
2008-09-04,-0.0007517352138523705
2008-09-05,0.001644281469252358
2008-09-08,-0.00015574557740297883
2008-09-09,-0.004077652443282965
2008-09-10,-0.005102358030109339
2008-09-11,-0.0027420939430659926
2008-09-12,0.005221916427161834
2008-09-15,0.00423140848043059
2008-09-16,-0.0004651265041423049
2008-09-17,0.01807939557938991
2008-09-18,-0.002625109804186836
2008-09-19,0.0003833917888243592
2008-09-22,0.004769522418766639
2008-09-23,-0.002600031266094064
2008-09-24,-0.001180138812465431
2008-09-25,-0.0011113895621727601
2008-09-26,0.0006343673755669253
2008-09-29,0.008225789565228453
2008-09-30,0.01281138470000048
2008-10-01,0.001248946465676421
2008-10-02,-0.0009586189243276462
2008-10-03,-0.0004131521345658381
2008-10-06,-0.0008985733444012918
2008-10-07,-0.011353529766484797
2008-10-08,-0.006659566994833872
2008-10-09,-0.019342584726254365
2008-10-10,-0.011321216846005172
2008-10-13,0.032321461201725216
2008-10-14,0.0011768520302141638
2008-10-15,0.0023749801532509853
2008-10-16,-0.0015842757799208475
2008-10-17,-0.0032862224657340183
2008-10-20,0.0022776403134090253
2008-10-21,-0.002033177181549838
2008-10-22,-0.009945414342707244
2008-10-23,-0.0024477858992826055
2008-10-24,0.004171529320739361
2008-10-27,-0.00014721156217583828
2008-10-28,0.03054240646132056
2008-10-29,0.0022461571689574014
2008-10-30,-0.004294429232152863
2008-10-31,-0.00347457371758184
2008-11-03,-0.00019413500357465233
2008-11-04,0.008031419666097404
2008-11-05,-0.009473331565959585
2008-11-06,-0.0019030637769983894
2008-11-07,0.0008418504732298764
2008-11-10,0.002389177122265414
2008-11-11,-0.005297590532329731
2008-11-12,-0.0033479359631264235
2008-11-13,0.016541271981434427
2008-11-14,0.0029054460429516057
2008-11-17,-0.0010252123370540491
2008-11-18,0.002961075107084056
2008-11-19,-1.6143552637784748e-05
2008-11-20,0.0019435631845899466
2008-11-21,0.02008854247533909
2008-11-24,0.004645558609289497
2008-11-25,4.623538696623908e-05
2008-11-26,-0.0007461228526490199
2008-11-28,9.356965822168557e-05
2008-12-01,-0.002403878369838473
2008-12-02,0.010317673437060877
2008-12-03,-0.0018310529772540966
2008-12-04,-0.00012027336201433361
2008-12-05,-0.001986509545476191
2008-12-08,0.003096399041296306
2008-12-09,0.0002415220390982286
2008-12-10,0.005231312338219226
2008-12-11,0.001375400410846368
2008-12-12,0.0005925848191799936
2008-12-15,0.0019835919118889006
2008-12-16,0.00137274920446126
2008-12-17,0.0010532920287082113
2008-12-18,-0.0013902002948743808
2008-12-19,-0.001271138307291567
2008-12-22,0.00045318387547496484
2008-12-23,-0.0008048701793039314
2008-12-24,0.0017984615747061745
2008-12-26,0.001012996700381952
2008-12-29,0.0005997995916015497
2008-12-30,-0.00022295911336413774
2008-12-31,-0.0008655434140056619
2009-01-02,-0.0007710147140613139
2009-01-05,0.0011791325760269365
2009-01-06,0.0005046965701921097
2009-01-07,-0.005109780392799272
2009-01-08,0.002994435500537989
2009-01-09,-0.0003521184506799811
2009-01-12,-0.003620191203772102
2009-01-13,0.0005438621237548163
2009-01-14,-0.003218907370929327
2009-01-15,0.0018148160748920755
2009-01-16,0.005849294141441641
2009-01-20,0.0031885669474245827
2009-01-21,0.008358414201077273
2009-01-22,0.0005641950676329166
2009-01-23,0.003886484560482216
2009-01-26,5.612353203150615e-05
2009-01-27,-0.0006081302315251898
2009-01-28,-0.0014716121443577002
2009-01-29,0.0026986527659608236
2009-01-30,0.0019371321214913225
2009-02-02,-0.0027134734406136308
2009-02-03,-0.0007842715440131209
2009-02-04,0.0017647441245868382
2009-02-05,0.0007309154736094541
2009-02-06,-0.0014236548151281975
2009-02-09,-0.001251051199642222
2009-02-10,0.002444387682312588
2009-02-11,0.004205455557327794
2009-02-12,0.0004666614570866128
2009-02-13,-0.0006993266705455889
2009-02-17,0.003232130363018521
2009-02-18,0.0025764552896364906
2009-02-19,-0.0023900532304488116
2009-02-20,-0.0028294435996303467
2009-02-23,-0.005776560297668935
2009-02-24,0.010546399234636452
2009-02-25,-0.003775257892695739
2009-02-26,-0.00012381268578701222
2009-02-27,-0.0007135229877223122
2009-03-02,-0.003516507450816617
2009-03-03,-0.003327803551952684
2009-03-04,-0.00017640508387215242
2009-03-05,0.008049016647975044
2009-03-06,0.0001346713867655701
2009-03-09,-0.0022114391834987344
2009-03-10,-0.0044028446078718045
2009-03-11,0.0034121091087051746
2009-03-12,0.0021957252390519474
2009-03-13,0.0002581454880102634
2009-03-16,-0.0004432117011887547
2009-03-17,-0.0012182041620826044
2009-03-18,0.009018122130680374
2009-03-19,0.0001848417885755484
2009-03-20,-0.000631196174061767
2009-03-23,-0.002134554390438826
2009-03-24,-0.00291599914578215
2009-03-25,0.002595053014016051
2009-03-26,-0.00033753312023823126
2009-03-27,-0.0021080404868667212
2009-03-30,-0.0016840251395094374
2009-03-31,0.0007982905847336928
2009-04-01,0.0026601815454259424
2009-04-02,-0.004610595706460311
2009-04-03,-0.002456677987063268
2009-04-06,-0.005808529689315892
2009-04-07,0.0032645684550065366
2009-04-08,4.153156350287764e-07
2009-04-09,-0.0008254421562549262
2009-04-13,0.004854647670249054
2009-04-14,-0.0007593175582274911
2009-04-15,0.00013306015096804934
2009-04-16,-0.0017640686123934345
2009-04-17,-0.0009664893174452773
2009-04-20,0.0032459395657914547
2009-04-21,0.0034797882168144264
2009-04-22,0.0005258746908415652
2009-04-23,0.0031180822179169383
2009-04-24,0.002028973106437433
2009-04-27,-0.0006417002785584596
2009-04-28,-0.003054040243521613
2009-04-29,0.00139723697819584
2009-04-30,-0.0014355862276296276
2009-05-01,-0.0004313620315901529
2009-05-04,0.0024564406403523183
2009-05-05,-0.0012115430004068007
2009-05-06,0.0018225649180908974
2009-05-07,-0.00014633478838591043
2009-05-08,0.0012395769509626117
2009-05-11,-0.00025436179859469475
2009-05-12,0.0009203628282048445
2009-05-13,0.0017496682711562995
2009-05-14,0.0001191007314281815
2009-05-15,0.0007710212856620837
2009-05-18,-0.004396804275300592
2009-05-19,0.0016942812615895913
2009-05-20,0.0031467990002307044
2009-05-21,0.006407386161816538
2009-05-22,0.001040496474615592
2009-05-26,-0.0012306180080676739
2009-05-27,-0.001175642071678889
2009-05-28,0.0033215007095596617
2009-05-29,0.007205813451479387
2009-06-01,-0.0017087183181382103
2009-06-02,0.0030190301823586592
2009-06-03,-0.008836993752919534
2009-06-04,0.008597784157931995
2009-06-05,-0.00414786327452449
2009-06-08,-0.0003823396095090206
2009-06-09,0.0005002779184046874
2009-06-10,2.9700393388447472e-05
2009-06-11,-0.00024112125928830202
2009-06-12,-0.0024884277433568046
2009-06-15,-0.0023052741139562506
2009-06-16,0.0010095833267871595
2009-06-17,0.0013579364060569612
2009-06-18,0.0005535593145104444
2009-06-19,0.000711379058213373
2009-06-22,-0.0031235045735614367
2009-06-23,0.0009049989571965689
2009-06-24,0.0030728028599473715
2009-06-25,0.0018248286580414272
2009-06-26,2.4857600305941047e-06
2009-06-29,-0.0004890319373956313
2009-06-30,-0.002334667066150622
2009-07-01,0.003911912058507004
2009-07-02,-0.003132977522237603
2009-07-06,-0.0015879398646610515
2009-07-07,-0.004446521167890427
2009-07-08,-0.0046314216272182115
2009-07-09,0.0007171913970109457
2009-07-10,0.00015723738263120183
2009-07-13,0.001227816290361634
2009-07-14,0.0011776957030164722
2009-07-15,0.0022171029203339318
2009-07-16,-0.00022866847200783303
2009-07-17,-4.5000814354650347e-08
2009-07-20,0.0016773281198978203
2009-07-21,-5.350952392851886e-05
2009-07-22,0.0004365601130425836
2009-07-23,0.005869981211617442
2009-07-24,0.000688510624342649
2009-07-27,0.0013570828407746347
2009-07-28,-0.003134438517038334
2009-07-29,-0.001574670476860625
2009-07-30,0.0034925777816219236
2009-07-31,0.003427873508960954
2009-08-03,0.006332093501357412
2009-08-04,0.0020933760280481047
2009-08-05,-0.0008165636135449779
2009-08-06,-0.002068459095644747
2009-08-07,0.0020203299833034026
2009-08-10,-0.001954589827610437
2009-08-11,-0.00348293023097108
2009-08-12,0.0039034290702576976
2009-08-13,0.00323471348982559
2009-08-14,-0.0035377970802503746
2009-08-17,-0.009752763469079025
2009-08-18,0.004475584569971778
2009-08-19,0.003384428276141399
2009-08-20,0.0024396699470876962
2009-08-21,0.007144775053555907
2009-08-24,-0.00372072323127655
2009-08-25,0.0013771664190983105
2009-08-26,-7.319498959041377e-06
2009-08-27,0.0011803687395188236
2009-08-28,0.0013711790370014906
2009-08-31,-0.00350952745415345
2009-09-01,-0.005290898397330875
2009-09-02,0.00665045059313136
2009-09-03,0.0056957983022723375
2009-09-04,0.0040307520398024065
2009-09-08,0.0021311557825301262
2009-09-09,0.0009084993440220417
2009-09-10,0.0045303043715088625
2009-09-11,0.0017218352018052994
2009-09-14,-0.001802126559344276
2009-09-15,0.0026309603797772495
2009-09-16,0.007628332911728902
2009-09-17,-0.0017674800969663964
2009-09-18,-0.001812511800206256
2009-09-21,-0.001216639855157764
2009-09-22,0.003554394148206707
2009-09-23,-0.0040507566639280445
2009-09-24,-0.0073133945792013474
2009-09-25,-0.003464958202826672
2009-09-28,0.005619979255110491
2009-09-29,-2.651723295274129e-05
2009-09-30,0.001861720928561277
2009-10-01,-0.01030769701874852
2009-10-02,-0.0005260382805224168
2009-10-05,0.0065853200192086715
2009-10-06,0.007702376951437777
2009-10-07,0.0008729783062008228
2009-10-08,0.00502406562009153
2009-10-09,-0.00014299185575765644
2009-10-12,0.001988577326623241
2009-10-13,0.0013567714208903142
2009-10-14,0.004463351566468993
2009-10-15,-0.0023572797026851487
2009-10-16,-0.0012617905055857877
2009-10-19,0.003751688784981634
2009-10-20,-0.002313977333191065
2009-10-21,-0.001399262995796057
2009-10-22,0.002905322419320141
2009-10-23,-0.003462118049006781
2009-10-26,-0.005175202524653624
2009-10-27,-0.0020971609066416912
2009-10-28,-0.01072700069146024
2009-10-29,0.013423343787846754
2009-10-30,-0.007518763161514616
2009-11-02,0.005136363476389969
