Time,Open,High,Low,Latest,Volume
12/8/05,126.22,126.82,125.48,126,62608400
12/9/05,126.16,126.78,125.82,126.33,50744900
12/12/05,126.71,126.86,125.96,126.45,48393800
12/13/05,126.4,127.7,126.29,127.31,88650896
12/14/05,127.19,128.09,127.14,127.81,64374900
12/15/05,127.84,128,127.18,127.44,55903800
12/16/05,127.27,128.57,126.36,126.36,46239000
12/19/05,126.73,126.87,125.69,125.71,48819500
12/20/05,125.86,126.59,125.48,125.83,46604900
12/21/05,126.17,126.76,125.8,126.03,51801200
12/22/05,126.31,126.69,126.08,126.69,32250500
12/23/05,126.79,126.86,126.42,126.76,27977300
12/27/05,126.92,127.05,125.38,125.47,44500600
12/28/05,125.74,125.99,125.5,125.75,30764300
12/29/05,125.72,125.96,125.06,125.19,33033600
12/30/05,124.8,125.06,124.36,124.51,44646100
1/3/06,125.1,127,124.39,126.7,73393904
1/4/06,126.86,127.49,126.7,127.3,52243100
1/5/06,127.17,127.59,126.88,127.38,47310400
1/6/06,128.04,128.58,127.36,128.44,62893600
1/9/06,128.42,129.06,128.38,128.77,43534600
1/10/06,128.39,128.98,128.26,128.9,44964400
1/11/06,129.02,129.44,128.73,129.31,49607900
1/12/06,129.08,129.28,128.44,128.8,40509300
1/13/06,128.57,128.9,128.2,128.68,44861400
1/17/06,128.2,128.42,127.81,128.33,52181800
1/18/06,127.58,128.9,127.16,127.79,75489600
1/19/06,128.09,128.77,127.81,128.31,78049696
1/20/06,128.28,128.31,125.97,125.97,115315200
1/23/06,126.21,126.82,126.13,126.42,67094900
1/24/06,126.63,127.15,126.42,126.55,53013900
1/25/06,127.04,127.18,125.84,126.66,87792200
1/26/06,127.28,127.67,126.86,127.36,71365200
1/27/06,127.66,128.66,127.45,128.54,65794700
1/30/06,128.44,128.81,128.35,128.44,33711400
1/31/06,128.32,128.54,127.49,127.5,73131200
2/1/06,127.82,128.43,127.72,128.39,63565000
2/2/06,128.1,128.14,126.8,126.9,83628600
2/3/06,126.58,128.39,126.14,126.27,86042704
2/6/06,126.44,126.8,126.17,126.6,45515500
2/7/06,126.38,126.66,125.4,125.48,71227800
2/8/06,125.88,128.1,125.6,126.62,59426300
2/9/06,126.92,127.6,126.37,126.41,62025300
2/10/06,126.43,127.13,125.45,126.64,64509700
2/13/06,126.57,126.79,125.95,126.41,52317500
2/14/06,126.46,128.03,123.64,127.75,90994496
2/15/06,127.66,128.32,127.24,128.2,85473400
2/16/06,128.34,129.21,128.18,129.16,61035400
2/17/06,129.09,129.16,128.58,128.81,40345700
2/21/06,129.12,129.4,128.29,128.49,46461800
2/22/06,128.77,129.65,128.65,129.27,42338800
2/23/06,129.27,129.64,128.28,129.08,43450200
2/24/06,129.11,129.48,128.76,129.41,36782700
2/27/06,129.4,130.04,129.28,129.46,35880100
2/28/06,129.2,129.91,128.13,128.23,74397000
3/1/06,128.6,129.49,128.5,129.37,47221800
3/2/06,128.9,129.42,128.61,129.36,60644500
3/3/06,128.66,130.07,128.65,128.76,73430304
3/6/06,129.14,129.18,127.85,128.17,57479100
3/7/06,127.92,128.06,127.4,127.97,61784700
3/8/06,127.7,128.44,127.18,128.24,66705100
3/9/06,128.33,128.68,127.38,127.38,56523600
3/10/06,127.72,128.84,127.44,128.59,60491500
3/13/06,128.84,129.16,128.53,128.83,45713500
3/14/06,128.71,130.23,128.61,130.18,69879696
3/15/06,130.15,130.86,129.85,130.76,53407500
3/16/06,130.98,131.47,130.84,131.03,67083600
3/17/06,130.68,130.9,130.38,130.62,47286800
3/20/06,130.64,130.9,130.21,130.41,45541200
3/21/06,130.34,130.99,129.45,129.59,87404600
3/22/06,129.51,130.51,129.45,130.38,51611600
3/23/06,130.24,130.39,129.66,130.11,46837200
3/24/06,129.99,130.57,129.74,130.21,43213700
3/27/06,130.03,130.28,129.74,130.02,32523200
3/28/06,129.93,130.53,128.29,129.22,82082704
3/29/06,129.41,130.5,129.29,130.03,61532800
3/30/06,130.11,130.98,129.55,129.8,70572800
3/31/06,130.02,130.24,129.37,129.83,62925700
4/3/06,130.07,130.87,129.49,129.73,61628300
4/4/06,129.72,130.73,129.36,130.56,54810600
4/5/06,130.61,131.28,130.38,131.01,50610400
4/6/06,130.85,131.21,130.19,130.87,57911000
4/7/06,131.06,131.4,129.35,129.54,80183800
4/10/06,129.71,130.08,129.26,129.74,41537000
4/11/06,129.85,130.06,128.25,128.64,72805296
4/12/06,128.77,129.13,128.61,128.88,43051900
4/13/06,128.59,129.25,128.31,128.71,51076900
4/17/06,128.79,129.31,128.02,128.66,64169800
4/18/06,128.95,130.94,128.84,130.7,92664304
4/19/06,130.72,131.07,130.24,130.95,87273296
4/20/06,131,131.86,130.6,131.13,86022496
4/21/06,131.73,131.79,130.62,131.15,72359296
4/24/06,130.93,131.07,130.38,130.91,52547700
4/25/06,131.04,131.12,129.92,130.37,84360400
4/26/06,130.5,131.14,130.3,130.4,67266896
4/27/06,129.9,131.63,129.59,131.03,124605400
4/28/06,130.79,131.75,130.71,131.47,55855100
5/1/06,131.47,131.8,130.32,130.4,65006600
5/2/06,131.01,131.46,130.74,131.38,46787300
5/3/06,131.22,131.32,130.45,130.89,60824600
5/4/06,131.08,131.62,130.34,131.36,42935500
5/5/06,132.05,132.8,131.85,132.52,62384300
5/8/06,132.51,132.77,132.36,132.36,30017300
5/9/06,132.42,132.77,132.31,132.62,29865000
5/10/06,132.41,132.75,131.89,132.55,64407400
5/11/06,132.51,132.55,130.52,130.95,80655296
5/12/06,130.48,130.72,129.19,129.24,91733400
5/15/06,128.79,129.74,128.61,129.5,84041400
5/16/06,129.76,130,129.01,129.31,62137400
5/17/06,128.67,129.1,126.77,126.85,142764096
5/18/06,127.38,127.75,126.11,126.21,87923800
5/19/06,126.87,127.49,125.8,127.1,124331000
5/22/06,126.28,127.17,125.5,126.13,110877600
5/23/06,127.18,127.63,125.17,125.17,90766096
5/24/06,125.68,126.89,124.76,126.17,167144096
5/25/06,126.92,127.73,126.43,127.73,78992304
5/26/06,128,128.38,127.51,128.38,62991900
5/30/06,127.97,128,126.05,126.1,72445600
5/31/06,126.58,127.51,126.2,127.51,86934600
6/1/06,127.38,128.94,127.27,128.73,73319800
6/2/06,129.25,129.43,128.32,129,91677696
6/5/06,128.79,128.86,126.77,127.12,86119200
6/6/06,127.21,127.38,125.76,126.81,130877904
6/7/06,126.91,127.65,125.79,125.86,108604096
6/8/06,125.58,126.5,123.87,125.75,204960704
6/9/06,126.36,126.96,125.29,125.35,94976704
6/12/06,125.88,125.93,123.82,123.99,95874200
6/13/06,123.78,124.84,122.55,122.55,185699296
6/14/06,122.84,123.63,122.34,123.5,163652896
6/15/06,123.92,126.36,123.86,126.12,134449792
6/16/06,125.19,125.56,124.46,124.65,94265400
6/19/06,125.4,125.48,123.55,123.67,95817904
6/20/06,124.01,124.81,123.72,124.09,65518700
6/21/06,124,125.7,123.96,125.01,75038704
6/22/06,124.95,125.06,124.04,124.46,74995104
6/23/06,124.33,125.3,124.03,124.44,54112500
6/26/06,124.54,125.06,124.25,124.99,37905200
6/27/06,125.01,125.29,123.77,123.91,69781000
6/28/06,124.19,124.77,123.65,124.75,62368100
6/29/06,125.2,127.35,125.17,127.27,110698200
6/30/06,127.47,127.66,126.96,127.23,54229900
7/3/06,127.43,128.01,127.31,127.8,23936200
7/5/06,127.29,127.45,126.52,127.07,69653504
7/6/06,127.2,127.85,127.08,127.44,51289700
7/7/06,127.19,127.56,126.29,126.61,81628400
7/10/06,126.94,127.43,126.41,126.85,60960400
7/11/06,126.61,127.41,125.94,127.41,73576000
7/12/06,127.21,127.4,125.72,126.05,82561296
7/13/06,125.5,125.68,124,124,102481200
7/14/06,124.16,124.26,122.83,123.52,103243200
7/17/06,123.52,124.1,123.15,123.34,81289904
7/18/06,123.74,124.05,122.39,123.97,123697504
7/19/06,124.18,126.26,123.72,125.69,134400992
7/20/06,126.12,126.3,124.66,124.83,112342496
7/21/06,125.15,125.19,123.82,123.95,101568800
7/24/06,124.44,126.32,124.44,126.21,92889904
7/25/06,125.98,127.3,125.72,126.66,95525000
7/26/06,126.59,127.45,126.18,126.83,84528000
7/27/06,127.33,127.69,126.2,126.71,87257504
7/28/06,126.99,128.14,126.86,127.98,82137400
7/31/06,127.66,127.96,126.55,127.85,49589100
8/1/06,127.34,127.38,126.6,127.22,65225600
8/2/06,127.58,128.46,127.55,128.08,64789600
8/3/06,127.33,128.55,127.15,128.42,63736900
8/4/06,129.06,129.43,127.48,128.2,96296896
8/7/06,127.9,128.08,127.4,127.95,45434400
8/8/06,128.09,128.46,126.95,127.41,90898000
8/9/06,128.2,128.6,126.61,126.98,78916096
8/10/06,126.53,127.5,126.28,127.37,69324304
8/11/06,127.17,127.2,126.39,127.01,47489400
8/14/06,127.63,128.16,126.92,127.11,58044500
8/15/06,128.21,128.87,127.9,128.63,68154800
8/16/06,129.32,129.89,129.04,129.79,71759800
8/17/06,129.58,130.37,129.49,130.03,71027104
8/18/06,130.19,130.69,129.59,130.69,58288500
8/21/06,130.18,130.28,129.8,130.13,42133700
8/22/06,129.94,130.52,129.68,130.12,60840500
8/23/06,130.18,130.44,129.19,129.76,66625100
8/24/06,129.99,130.1,129.4,129.65,57983100
8/25/06,129.64,130.25,129.55,129.81,41757900
8/28/06,129.65,130.82,129.64,130.43,52679500
8/29/06,130.49,130.83,129.81,130.58,61817000
8/30/06,130.87,131.04,130.55,130.66,50053700
8/31/06,130.85,130.99,130.58,130.64,38564400
9/1/06,131.14,131.58,130.84,131.42,48800600
9/5/06,131.51,131.85,131.2,131.67,51498600
9/6/06,131.11,131.16,130.33,130.51,53795600
9/7/06,130.06,130.57,129.35,129.91,86300896
9/8/06,130.08,130.46,129.83,130.28,45102300
9/11/06,129.86,130.69,129.48,130.41,68498000
9/12/06,130.56,131.84,130.37,131.69,69899504
9/13/06,131.64,132.45,131.52,132.22,62913000
9/14/06,131.96,132.24,131.75,132.23,57812200
9/15/06,132.31,132.39,131.68,131.96,74064304
9/18/06,131.79,132.39,131.65,132.14,64031300
9/19/06,132.12,132.13,131.07,131.81,90597800
9/20/06,132.25,132.77,132.06,132.51,75212800
9/21/06,132.61,132.75,131.42,131.87,88947000
9/22/06,131.67,131.68,131,131.47,65969200
9/25/06,131.73,132.85,131.05,132.48,90015296
9/26/06,132.5,133.6,132.4,133.58,71738096
9/27/06,133.49,133.97,133.27,133.74,82433800
9/28/06,133.74,133.99,133.28,133.69,58601600
9/29/06,133.8,133.94,133.48,133.58,47991700
10/2/06,133.54,133.83,132.34,133.08,52444500
10/3/06,132.89,133.87,132.65,133.36,73110800
10/4/06,133.23,135,133.08,134.92,80893296
10/5/06,134.92,135.41,125.35,135.18,60640000
10/6/06,134.95,135.1,134.4,135.01,65001800
10/9/06,134.85,135.3,134.64,135.09,41177900
10/10/06,135.11,135.45,134.84,135.27,56428500
10/11/06,134.84,135.43,134.3,135.11,104077800
10/12/06,135.45,136.39,135.4,136.28,59172900
10/13/06,136.16,136.71,136.04,136.63,53945300
10/16/06,136.52,137.05,136.42,136.84,42323100
10/17/06,136.47,136.7,135.67,136.41,90786496
10/18/06,137.05,137.37,136.1,136.59,87372704
10/19/06,136.39,136.88,136.23,136.81,64082000
10/20/06,136.81,136.95,136.33,136.84,48099500
10/23/06,136.56,137.8,136.39,137.47,66234000
10/24/06,137.28,137.93,137.22,137.88,53356200
10/25/06,137.74,138.41,137.51,138.35,80750800
10/26/06,138.66,139,137.98,138.78,66848500
10/27/06,138.61,138.75,137.63,137.91,80239504
10/30/06,137.66,138.2,137.4,137.81,49718100
10/31/06,138.07,138.26,137.25,137.79,71297200
11/1/06,138.22,138.31,136.72,136.86,83006704
11/2/06,136.51,137.01,136.36,136.78,60703900
11/3/06,137.27,137.39,135.62,136.54,71346400
11/6/06,136.96,138.28,136.95,138.08,63313800
11/7/06,138.2,138.98,138,138.61,63365800
11/8/06,138,139.05,136.86,138.91,87521000
11/9/06,139.01,139.14,137.9,138.18,95917600
11/10/06,138.14,138.34,137.72,138.24,48992000
11/13/06,138.18,139.04,138.07,138.58,59413800
11/14/06,138.97,139.74,138.12,139.62,96704496
11/15/06,139.57,140.45,139.53,140.02,76518304
11/16/06,140.44,140.68,139.49,140.38,76748800
11/17/06,139.93,140.43,139.73,140.42,56357300
11/20/06,140.3,140.74,139.94,140.5,69186000
11/21/06,140.49,140.67,140.29,140.64,51372400
11/22/06,140.75,141.16,140.5,140.92,45508700
11/24/06,140.24,140.84,140.2,140.35,30998500
11/27/06,140.28,140.35,138.38,138.42,84548096
11/28/06,138.24,139.16,138.11,139.02,106667696
11/29/06,139.47,140.53,139.08,140.47,91542096
11/30/06,140.44,141.05,139.76,140.53,83998600
12/1/06,140.53,140.66,138.97,140.22,126158400
12/4/06,140.25,141.55,140.23,141.29,87814704
12/5/06,141.56,141.96,141.26,141.9,73380800
12/6/06,141.87,142.07,141.5,141.78,53325500
12/7/06,142.03,142.3,141.11,141.16,62850300
12/8/06,141.13,141.9,140.78,141.42,79624600
12/11/06,141.42,142.09,141.34,141.83,39780500
12/12/06,141.69,141.87,140.89,141.72,77455904
12/13/06,142.23,142.34,141.56,141.87,55569000
12/14/06,141.86,143.24,141.84,143.12,64779200
12/15/06,142.64,142.89,142.24,142.34,70858800
12/18/06,142.54,142.88,141.75,141.95,48117100
12/19/06,141.55,142.56,141.19,142.22,65077800
12/20/06,142.28,142.66,142.01,142.14,41473100
12/21/06,142.27,142.43,141.32,141.62,48698500
12/22/06,141.64,141.65,140.67,140.75,62073400
12/26/06,140.81,141.61,140.78,141.58,32697600
12/27/06,141.87,142.6,141.83,142.51,39733900
12/28/06,142.41,142.7,141.99,142.21,37291100
12/29/06,142.1,142.54,141.43,141.62,45467200
1/3/07,142.25,142.86,140.57,141.37,94808800
1/4/07,141.23,142.05,140.61,141.67,69634600
1/5/07,141.33,141.4,140.38,140.54,76689904
1/8/07,140.82,141.41,140.25,141.19,71655904
1/9/07,141.31,141.6,140.4,141.07,75683104
1/10/07,140.58,141.57,140.3,141.54,71158600
1/11/07,141.56,142.62,141.5,142.16,55533200
1/12/07,142.12,143.24,142.11,143.24,57636200
1/16/07,143.07,143.44,142.73,142.96,44189700
1/17/07,142.85,143.46,142.73,143.02,51597000
1/18/07,143.17,143.26,142.31,142.54,68261200
1/19/07,142.54,143.1,142.46,142.82,56983900
1/22/07,143.07,143.1,141.93,142.38,60261700
1/23/07,142.26,143.08,142.06,142.8,54077200
1/24/07,142.97,143.98,142.91,143.95,56469400
1/25/07,143.84,143.92,142.01,142.26,74966400
1/26/07,142.57,142.65,141.58,142.16,74585600
1/29/07,142.19,142.8,141.74,142.05,63393700
1/30/07,142.35,142.86,142.06,142.79,70411200
1/31/07,142.63,144.13,142.4,143.75,91887904
2/1/07,144.15,144.66,143.91,144.61,69316896
2/2/07,144.73,144.95,144.38,144.81,49607700
2/5/07,144.7,144.94,144.34,144.85,45750400
2/6/07,144.97,145.03,144.33,144.89,57083400
2/7/07,145.12,145.36,144.57,145.21,55694200
2/8/07,144.78,145.12,144.27,145.02,70648000
2/9/07,145.06,145.33,143.39,143.94,79085904
2/12/07,143.94,144.04,143.19,143.45,65657000
2/13/07,143.76,144.9,143.76,144.66,64107000
2/14/07,144.8,145.9,144.78,145.61,66062300
2/15/07,145.67,145.95,145.43,145.8,38722200
2/16/07,145.44,145.76,145.23,145.73,39842800
2/20/07,145.56,146.2,144.06,146.04,56923900
2/21/07,145.61,146.07,145.35,145.98,63994800
2/22/07,146.05,146.42,145.17,145.87,79080200
2/23/07,145.74,145.79,144.75,145.3,71971400
2/26/07,145.83,145.95,144.75,145.24,70086000
2/27/07,143.88,144.2,139,139.5,274921792
2/28/07,140.39,141.98,139.8,140.93,177549792
3/1/07,139.34,141.25,138.05,140.51,212841104
3/2/07,140.05,140.66,138.66,138.67,162603696
3/5/07,137.93,139.58,137.33,137.35,144062208
3/6/07,138.78,140.12,137.72,139.7,143380800
3/7/07,139.59,140.46,139.4,139.56,115227400
3/8/07,140.54,141.16,140.07,140.74,117898000
3/9/07,141.31,141.42,140.08,140.78,107766096
3/12/07,140.42,141.34,140.16,140.99,80374304
3/13/07,140.18,140.77,138.04,138.25,190084192
3/14/07,138.43,139.36,136.75,139.28,231827504
3/15/07,138.97,139.99,138.8,139.47,132418304
3/16/07,139.31,139.63,138.12,138.53,122048400
3/19/07,139.26,140.33,138.55,140.2,96214304
3/20/07,140.08,141.05,139.96,140.97,83361904
3/21/07,141.1,143.65,140.82,143.29,153310592
3/22/07,143.48,143.68,142.79,143.18,118953600
3/23/07,143.28,143.81,143.15,143.39,74427400
3/26/07,143.5,143.65,142.09,143.2,113812000
3/27/07,143.12,143.16,142.39,142.86,100542600
3/28/07,142.14,142.47,141.26,141.82,152962592
3/29/07,142.54,142.61,141.19,141.97,139481696
3/30/07,142.24,142.84,140.56,142,128208400
4/2/07,142.16,142.46,140.89,142.16,79428400
4/3/07,142.97,143.98,142.91,143.69,82501296
4/4/07,143.69,143.95,143.16,143.85,64006500
4/5/07,143.67,144.44,143.61,144.24,46843200
4/9/07,144.65,144.8,144.15,144.44,51137700
4/10/07,144.33,144.85,144.27,144.61,56632500
4/11/07,144.82,144.86,143.54,144.02,106552200
4/12/07,143.74,144.92,143.34,144.66,116459400
4/13/07,144.9,145.32,144.36,145.32,85181504
4/16/07,145.83,146.86,145.82,146.7,83208304
4/17/07,146.97,147.4,146.65,147.09,108442496
4/18/07,146.6,147.7,146.57,147.27,88353400
4/19/07,146.55,147.4,146.36,147.23,103343696
4/20/07,148.22,148.62,147.04,148.62,124128496
4/23/07,148.37,148.73,147.97,148.06,77574096
4/24/07,148.23,148.4,147.32,148.12,114475600
4/25/07,148.73,149.66,148.02,149.48,109159296
4/26/07,149.49,149.8,149.1,149.65,88749600
4/27/07,149.09,149.74,148.84,149.53,108192000
4/30/07,149.64,149.74,148.21,148.29,101016000
5/1/07,148.42,149.47,147.67,148.67,134437696
5/2/07,148.9,149.95,148.75,149.54,87181800
5/3/07,149.97,150.4,149.05,150.35,87844800
5/4/07,150.75,151.12,150.22,150.92,96418896
5/7/07,151.08,151.2,150.81,150.95,63690000
5/8/07,150.58,150.92,150.13,150.75,81534000
5/9/07,150.64,152.82,150.37,151.16,102948000
5/10/07,150.73,151.02,149.27,149.58,153698496
5/11/07,149.75,150.93,149.72,150.86,113413104
5/14/07,150.86,151.3,149.79,150.53,108063400
5/15/07,150.7,151.66,150.19,150.57,180940800
5/16/07,150.8,151.63,150.38,151.6,114672600
5/17/07,151.38,151.96,151.11,151.3,101568496
5/18/07,152.01,152.62,151.81,152.62,99182800
5/21/07,152.58,153.23,152.5,152.54,174706400
5/22/07,152.7,153.16,152.38,152.42,82254200
5/23/07,152.95,153.5,152.36,152.44,133951696
5/24/07,152.53,153.21,150.74,151.06,187771296
5/25/07,151.49,152.02,151.18,151.69,83309104
5/29/07,151.94,152.5,151.45,152.24,83960704
5/30/07,151.46,153.54,151.34,153.48,131292400
5/31/07,153.66,153.89,153.12,153.32,115777800
6/1/07,154.34,154.4,153.51,154.08,107807904
6/4/07,153.54,154.39,153.48,154.1,78059296
6/5/07,153.74,153.9,152.86,153.49,127943104
6/6/07,152.91,152.95,151.75,151.84,164138208
6/7/07,151.56,152.5,149.06,149.1,232486208
6/8/07,149.5,151.19,149.09,151.04,176982800
6/11/07,150.93,151.95,150.7,151.3,102536896
6/12/07,150.67,151.54,149.55,149.65,235737504
6/13/07,150.5,152.07,149.72,151.89,193254000
6/14/07,152.06,153.12,152.03,152.86,146648992
6/15/07,153.14,153.66,152.93,153.07,154416304
6/18/07,153.38,153.39,152.66,152.89,88636200
6/19/07,152.55,153.38,152.36,153.27,111127600
6/20/07,153.57,153.58,150.96,151.14,177240608
6/21/07,151.08,152.11,150.25,151.98,205274592
6/22/07,151.52,151.77,149.85,150.55,205156896
6/25/07,150.24,151.25,149.02,149.83,232063296
6/26/07,150.21,150.46,148.28,148.29,198350592
6/27/07,148.13,150.57,148.06,150.4,213636496
6/28/07,150.38,151.41,149.67,150.38,157701600
6/29/07,150.9,151.65,149.15,150.43,199697600
7/2/07,150.87,151.92,150.77,151.79,103352000
7/3/07,152.18,152.5,151.99,152.34,54048300
7/5/07,152.4,152.56,151.63,152.18,89264304
7/6/07,152.38,153.17,151.93,152.98,81106800
7/9/07,153.16,153.36,152.62,153,72343600
7/10/07,152.29,152.61,150.77,150.92,180356400
7/11/07,150.75,152.05,150.52,151.99,175559904
7/12/07,152.37,154.75,152.34,154.39,133864600
7/13/07,154.57,155.46,154.39,154.85,111793800
7/16/07,154.99,155.53,154.58,154.83,98378000
7/17/07,154.93,156,154.68,154.75,126139200
7/18/07,154.23,154.8,153.3,154.47,237760192
7/19/07,155.2,155.53,154.75,155.07,145216992
7/20/07,154.89,155.25,152.29,153.5,245501904
7/23/07,154.18,154.72,153.3,153.97,121181800
7/24/07,153.12,154.28,150.76,151.3,256827904
7/25/07,152.02,152.39,150.25,151.61,265202096
7/26/07,150.19,150.8,146.39,148.02,467477696
7/27/07,148.21,148.87,145.05,145.11,422949888
7/30/07,145.93,147.81,145.29,147.38,282220896
7/31/07,148.33,149.46,145.04,145.72,316830016
8/1/07,145.18,147.01,143.95,146.43,467661792
8/2/07,146.76,147.76,145.26,147.6,294685696
8/3/07,147.28,147.58,143.2,143.8,359380192
8/6/07,144.21,146.83,142.53,146.21,324771008
8/7/07,145.94,149,145.23,147.77,280678208
8/8/07,148.41,150.59,147.34,149.83,274928288
8/9/07,147.43,149.95,145.29,145.39,357653504
8/10/07,144.39,146.5,143.12,144.71,411015200
8/13/07,146.5,146.89,145.02,145.23,181944896
8/14/07,145.7,146.06,142.72,143.01,264104400
8/15/07,142.72,144.46,140.62,141.04,323744992
8/16/07,139.79,142.94,137,142.1,546479616
8/17/07,145.5,148.35,141.39,144.71,388180096
8/20/07,145.17,145.47,143.29,144.64,187081104
8/21/07,144.6,145.97,144.14,144.93,157006400
8/22/07,146.01,146.8,145.33,146.65,172924496
8/23/07,147.34,147.65,145.61,146.52,203860000
8/24/07,146.81,148.33,146.28,148.33,128890304
8/27/07,147.85,148.33,146.73,146.95,113003104
8/28/07,146.16,146.25,143.46,143.72,219693104
8/29/07,144.37,146.74,143.96,146.54,207616304
8/30/07,145.45,147.19,145.31,146.15,191683296
8/31/07,147.65,148.5,146.83,147.59,185475904
9/4/07,147.45,149.98,147.4,149.08,120055200
9/5/07,148.2,148.36,147,147.79,166257296
9/6/07,147.95,148.61,147.12,148.13,127874496
9/7/07,146.48,146.89,145.26,146.07,235445600
9/10/07,146.52,146.72,144.33,145.79,192360896
9/11/07,146.24,147.7,146.13,147.49,162065792
9/12/07,147.27,148.44,146.98,147.87,149579808
9/13/07,148.55,149.45,148.2,148.91,153937408
9/14/07,147.96,149.09,147.74,148.9,121906600
9/17/07,148.31,148.89,147.63,148.1,109853504
9/18/07,148.83,152.5,148.13,152.46,263388400
9/19/07,153.41,154.39,148.1,153.36,193776496
9/20/07,153.34,153.43,152.11,152.28,175183808
9/21/07,152.71,153.12,151.74,151.97,141459296
9/24/07,152.42,152.82,151.36,151.69,139344800
9/25/07,150.81,151.66,150.47,151.39,142289504
9/26/07,152.25,152.77,151.39,152.19,135547104
9/27/07,152.91,153.1,152.19,153.09,102708704
9/28/07,152.85,153.19,151.98,152.58,133368600
10/1/07,152.6,154.75,152.5,154.3,148156096
10/2/07,154.62,154.65,153.81,154.09,112939800
10/3/07,153.81,154.41,153.01,153.78,119042800
10/4/07,154.11,154.26,153.59,154.02,76765400
10/5/07,155.03,156.1,154.63,155.85,134583008
10/8/07,155.39,155.49,154.77,155.02,71276896
10/9/07,155.6,156.5,155.03,156.48,94052496
10/10/07,156.04,156.44,155.41,156.22,101673800
10/11/07,156.93,157.52,154.54,155.47,233517504
10/12/07,155.46,156.35,155.27,156.33,124544800
10/15/07,156.27,156.36,153.94,155.01,161115008
10/16/07,154.41,156.48,153.47,153.78,166454496
10/17/07,154.98,155.09,152.47,154.25,216672800
10/18/07,153.45,154.19,153.08,153.69,148447904
10/19/07,153.09,156.48,149.66,149.67,297151008
10/22/07,148.86,150.76,148.66,150.54,261945600
10/23/07,151.46,151.95,150.25,151.76,180031200
10/24/07,151.21,151.74,148,151.48,326620896
10/25/07,151.65,152.29,149.88,151.84,237356192
10/26/07,153.06,153.62,151.9,153.62,176488896
10/29/07,153.93,154.44,153.55,154.13,106834896
10/30/07,153.45,153.75,152.87,153.06,132975504
10/31/07,153.98,155.27,152.84,154.65,220930896
11/1/07,153.29,153.41,150.59,151.03,332970816
11/2/07,151.53,152,149.21,151.2,331223808
11/5/07,149.64,151.16,148,150.05,226766400
11/6/07,150.86,152.11,149.9,152.07,177762208
11/7/07,150.44,152.11,147.55,147.91,306578304
11/8/07,147.99,149.3,145.07,147.16,374441312
11/9/07,145.69,147.54,144.89,145.14,277731392
11/12/07,145.21,146.61,143.7,143.7,243040096
11/13/07,145.37,148.31,145.22,148.08,191092304
11/14/07,149.22,149.4,146.78,147.67,230537408
11/15/07,146.57,147.49,144.52,145.54,263056992
11/16/07,146.31,146.47,144.57,145.79,308766912
11/19/07,145.28,145.36,143.19,143.76,267716992
11/20/07,144.02,145.53,142.11,144.64,414736896
11/21/07,143.11,143.91,141.67,141.68,259158304
11/23/07,143.07,144.34,142.7,144.13,77688304
11/26/07,144.43,144.88,140.66,140.95,214178592
11/27/07,141.74,143.23,140.95,142.57,293853600
11/28/07,144.19,147.47,144.14,147.13,259076304
11/29/07,146.62,147.72,146.1,147.18,199202704
11/30/07,149.04,149.87,147.33,148.66,222888704
12/3/07,148.19,148.45,147.29,147.68,145929600
12/4/07,146.66,147.54,146.31,146.36,136528496
12/5/07,147.93,149.2,147.83,148.81,171091296
12/6/07,148.63,151.21,148.57,150.94,154525904
12/7/07,151.42,151.5,150.55,150.91,148978208
12/10/07,151.28,152.25,150.86,152.08,123893600
12/11/07,152.14,152.89,147.83,147.91,250274896
12/12/07,151.06,151.77,147.2,149.37,322391296
12/13/07,148.32,149.39,147.3,149.06,237585696
12/14/07,147.93,149.1,147.1,147.17,159145104
12/17/07,146.61,146.87,144.86,145.07,177178304
12/18/07,146.1,146.48,143.96,145.88,245560800
12/19/07,145.94,146.89,144.94,145.88,198904000
12/20/07,146.84,146.86,145.18,146.8,214783808
12/21/07,147.37,148.42,147.09,148.13,146088896
12/24/07,148.82,149.48,148.48,149.23,45601300
12/26/07,148.65,149.68,148.5,149.55,67097700
12/27/07,149.02,149.03,147.32,147.67,122945200
12/28/07,148.54,148.61,146.9,147.3,116389200
12/31/07,147.1,147.61,146.06,146.21,108120896
1/2/08,146.53,146.99,143.88,144.93,204923696
1/3/08,144.91,145.49,144.07,144.86,125107904
1/4/08,143.34,143.44,140.91,141.31,232321408
1/7/08,141.81,142.23,140.1,141.19,234974592
1/8/08,142.08,142.9,138.44,138.91,326351392
1/9/08,139.09,140.79,137.7,140.37,301880192
1/10/08,139.68,142.8,139.37,141.29,335675584
1/11/08,140.78,141.9,139,140.15,267059104
1/14/08,141.17,141.86,140.4,141.28,170306096
1/15/08,139.79,141.49,137.9,138.17,240424304
1/16/08,137.36,139.12,136.28,136.98,378927296
1/17/08,137.81,137.88,132.93,133.43,398298208
1/18/08,134.74,135.02,131.1,132.06,348529088
1/22/08,127.21,132.43,126,130.72,435872800
1/23/08,127.09,134.19,126.84,133.86,511491296
1/24/08,134.48,135.46,133.31,134.99,259881104
1/25/08,136.51,136.76,132.6,133.04,269600800
1/28/08,133.26,135.52,132.06,135.24,217876496
1/29/08,136.1,136.45,134.88,135.91,168926592
1/30/08,135.59,138.54,134.6,134.91,334862912
1/31/08,133.4,138.54,133.2,137.37,343392192
