Time,Open,High,Low,Latest,Volume
8/23/21,445.16,448.23,443.4355,447.26,54973000
8/24/21,447.97,448.54,447.42,447.97,38744700
8/25/21,448.17,449.457,447.77,448.91,40529700
8/26/21,448.61,448.86,446.16,446.26,57829500
8/27/21,447.12,450.65,447.06,450.25,77235104
8/30/21,450.97,453.07,450.71,452.23,48357300
8/31/21,452.13,452.49,450.92,451.56,59300200
9/1/21,452.56,453.11,451.545,451.8,48721300
9/2/21,453.32,454.05,451.91,453.19,42830800
9/3/21,451.98,453.63,451.55,453.08,47234300
9/7/21,452.71,452.81,450.7423,451.46,51671500
9/8/21,450.89,451.67,448.86,450.91,56181900
9/9/21,450.7,452.57,448.72,448.98,57970400
9/10/21,451.04,451.49,445.31,445.44,89948100
9/13/21,448.64,448.92,444.11,446.58,83738600
9/14/21,448.12,448.34,443.22,444.17,78197100
9/15/21,444.62,448.41,443.44,447.88,78792200
9/16/21,447.32,448.36,444.02,447.17,77786700
9/17/21,444.92,445.37,441.02,441.4,118425000
9/20/21,434.88,436.56,428.86,434.04,166445500
9/21/21,436.53,437.91,433.07,433.63,92526100
9/22/21,436.05,440.03,433.747,437.86,102350100
9/23/21,439.85,444.89,439.6,443.18,76395900
9/24/21,441.44,444.67,441.21,443.91,62094800
9/27/21,442.81,444.05,441.9,442.64,61371100
9/28/21,439.69,440.04,432.94,433.72,130436300
9/29/21,435.19,437.04,433.85,434.45,82329200
9/30/21,436.02,436.77,428.78,429.14,140505900
10/1/21,430.98,436.0329,427.23,434.24,129240100
10/4/21,433,433.96,426.36,428.64,128569900
10/5/21,430.24,435.49,429.39,433.1,90682500
10/6/21,429.27,435.1199,427.54,434.9,113032200
10/7/21,438.39,441.68,438.2,438.66,72437500
10/8/21,439.48,439.89,437.19,437.86,74557400
10/11/21,437.16,440.26,434.62,434.69,65233200
10/12/21,435.67,436.1,432.78,433.62,71181100
10/13/21,434.71,436.05,431.54,435.18,72973900
10/14/21,439.08,442.66,438.58,442.5,70236800
10/15/21,444.75,446.26,444.09,445.87,66260200
10/18/21,443.97,447.55,443.27,447.19,62213200
10/19/21,448.92,450.71,448.27,450.64,46996800
10/20/21,451.13,452.732,451.01,452.41,49571500
10/21/21,451.77,453.829,451.31,453.59,41305400
10/22/21,453.13,454.67,451.05,453.12,58845000
10/25/21,454.28,455.9,452.39,455.55,45214500
10/26/21,457.2,458.49,455.56,455.96,56075100
10/27/21,456.45,457.16,453.86,453.94,72438000
10/28/21,455.46,458.4,455.45,458.32,51437900
10/29/21,455.87,459.56,455.56,459.25,70162400
11/1/21,460.3,460.7021,458.2,460.04,48433600
11/2/21,460.22,462.23,460.08,461.9,48908400
11/3/21,461.3,465.15,460.83,464.72,52509800
11/4/21,465.36,467,464.99,466.91,52847000
11/5/21,469.28,470.65,466.92,468.53,66390500
11/8/21,469.7,470.23,468.2031,468.93,50405100
11/9/21,469.32,469.57,465.88,467.38,51149100
11/10/21,465.58,467.38,462.04,463.62,69429600
11/11/21,465.21,465.29,463.75,463.77,34848400
11/12/21,465.12,467.86,464.11,467.27,53466600
11/15/21,468.64,468.81,466.23,467.43,46980400
11/16/21,467.15,470.485,467.07,469.28,48857500
11/17/21,469,469.19,467.48,468.14,47858200
11/18/21,469.24,470.01,466.34,469.73,50625600
11/19/21,469.61,470.94,468.5,468.89,57315500
11/22/21,470.89,473.54,467.35,467.57,72761900
11/23/21,467.22,469.095,464.45,468.19,73206500
11/24/21,466.06,469.57,465.19,469.44,61858800
11/26/21,462.34,463.9,457.77,458.97,112669600
11/29/21,464.07,466.56,461.73,464.6,86268800
11/30/21,462,464.03,455.3,455.56,148559600
12/1/21,461.64,464.67,450.29,450.5,132485800
12/2/21,450.73,459.07,450.31,457.4,127637700
12/3/21,459.17,460.3,448.92,453.42,137331600
12/6/21,456.13,460.79,453.56,458.79,98977500
12/7/21,464.41,468.88,458.6546,468.28,95484600
12/8/21,468.7,470,466.83,469.52,72238700
12/9/21,468.15,469.6291,466.14,466.35,61272500
12/10/21,469.23,470.9,466.51,470.74,77159700
12/13/21,470.19,470.56,466.27,466.57,87724600
12/14/21,463.09,465.74,460.25,463.36,97264100
12/15/21,463.42,470.86,460.74,470.6,116899200
12/16/21,472.57,472.87,464.8,466.45,116568600
12/17/21,461.55,464.74,458.06,459.87,135636500
12/20/21,454.48,455.4,451.14,454.98,107134800
12/21/21,458.61,463.21,456.31,463.06,69806200
12/22/21,462.79,467.81,462.58,467.69,58890200
12/23/21,468.75,472.19,468.64,470.6,56439700
12/27/21,472.06,477.31,472.01,477.26,56808600
12/28/21,477.72,478.81,476.06,476.87,47274500
12/29/21,476.98,478.56,475.92,477.48,54502900
12/30/21,477.93,479,475.67,476.16,55329000
12/31/21,475.64,476.86,474.67,474.96,65237400
1/3/22,476.3,477.85,473.85,477.71,72668200
1/4/22,479.22,479.98,475.58,477.55,71178600
1/5/22,477.16,477.98,468.2801,468.38,104538900
1/6/22,467.89,470.82,465.43,467.94,86858800
1/7/22,467.95,469.2,464.65,466.09,85111500
1/10/22,462.7,465.74,456.5973,465.51,119361900
1/11/22,465.23,469.85,462.05,469.75,74303000
1/12/22,471.59,473.2,468.94,471.02,67605400
1/13/22,472.19,472.88,463.44,464.53,91173100
1/14/22,461.19,465.09,459.9,464.72,95890900
1/18/22,459.74,459.96,455.31,456.49,109872300
1/19/22,458.13,459.6124,451.46,451.75,109357500
1/20/22,453.75,458.74,444.5,446.75,122379700
1/21/22,445.56,448.06,437.95,437.98,202271200
1/24/22,432.03,440.38,420.76,439.84,252496700
1/25/22,433.06,439.72,427.15,434.47,167997300
1/26/22,440.72,444.04,428.86,433.38,186391100
1/27/22,438.26,441.59,429.45,431.24,149878300
1/28/22,432.68,442,427.82,441.95,164457300
1/31/22,441.24,450.28,439.81,449.91,152251400
2/1/22,450.68,453.63,446.9384,452.95,123155300
2/2/22,455.5,458.12,453.05,457.35,117360900
2/3/22,450.95,452.97,445.71,446.6,118024400
2/4/22,446.35,452.78,443.83,448.7,118454300
2/7/22,449.51,450.99,445.85,447.26,84472800
2/8/22,446.73,451.92,445.22,450.94,81012000
2/9/22,455.22,457.88,455.005,457.54,92589900
2/10/22,451.34,457.71,447.2,449.32,140103700
2/11/22,449.41,451.605,438.94,440.46,153214600
2/14/22,439.92,441.6,435.34,439.02,123006200
2/15/22,443.73,446.28,443.18,446.1,88659500
2/16/22,443.93,448.055,441.94,446.6,84863500
2/17/22,443.22,446.5652,436.42,437.06,102259100
2/18/22,437.33,438.66,431.82,434.23,132642900
2/22/22,431.89,435.5,425.86,429.57,124391800
2/23/22,432.66,433.26,421.35,421.95,132578000
2/24/22,411.02,428.76,410.64,428.3,213942900
2/25/22,429.61,437.84,427.86,437.75,121804400
2/28/22,432.03,438.2,430.7,436.63,145615000
3/1/22,435.04,437.17,427.11,429.98,137785900
3/2/22,432.37,439.72,431.57,437.89,117726500
3/3/22,440.47,441.11,433.8,435.71,105501700
3/4/22,431.75,433.37,427.88,432.17,114083200
3/7/22,431.55,432.3018,419.36,419.43,137896500
3/8/22,419.62,427.21,415.12,416.25,164772700
3/9/22,425.14,429.51,422.82,427.41,116990700
3/10/22,422.52,426.43,420.44,425.48,93972600
3/11/22,428.12,428.77,419.53,420.07,95699948
3/14/22,420.89,424.55,415.79,417,95729100
3/15/22,419.77,426.84,418.42,426.17,106219100
3/16/22,429.89,435.68,424.8,435.62,144954800
3/17/22,433.59,441.07,433.19,441.07,102676800
3/18/22,438,444.86,437.22,444.52,106345500
3/21/22,444.34,446.46,440.68,444.39,88349700
3/22/22,445.86,450.58,445.86,449.59,74650300
3/23/22,446.91,448.49,443.71,443.8,79426100
3/24/22,445.94,450.5,444.76,450.49,64736800
3/25/22,451.16,452.98,448.43,452.69,77101300
3/28/22,452.06,455.91,450.06,455.91,68529700
3/29/22,460.02,462.07,457.18,461.55,86581500
3/30/22,460.34,461.195,456.465,458.7,79666900
3/31/22,457.89,458.76,451.16,451.64,121699900
4/1/22,453.31,453.46,449.14,452.92,89048700
4/4/22,453.13,456.91,452.26,456.8,59601000
4/5/22,455.22,457.83,449.82,451.03,74214500
4/6/22,446.89,448.93,443.47,446.52,106897900
4/7/22,445.59,450.69,443.53,448.77,78097200
4/8/22,447.97,450.63,445.94,447.57,79272700
4/11/22,444.11,445,439.39,439.92,89770500
4/12/22,443.08,445.75,436.6501,438.29,84363600
4/13/22,438.03,444.11,437.84,443.31,74070300
4/14/22,443.55,444.7301,437.68,437.79,97869400
4/18/22,436.81,439.75,435.61,437.97,66002500
4/19/22,437.86,445.8,437.68,445.04,77821000
4/20/22,446.92,447.57,443.48,444.71,65224400
4/21/22,448.54,450.01,437.1,438.06,85417300
4/22/22,436.91,438.0825,425.44,426.04,132471700
4/25/22,423.67,428.69,418.84,428.51,119647700
4/26/22,425.83,426.04,416.07,416.1,103996300
4/27/22,417.24,422.92,415.01,417.27,122029900
4/28/22,422.29,429.64,417.6,427.81,105449000
4/29/22,423.59,425.87,411.21,412,145491000
5/2/22,412.07,415.92,405.02,414.48,158312500
5/3/22,415.01,418.93,413.36,416.38,100028100
5/4/22,417.08,429.66,413.7099,429.06,144247800
5/5/22,424.55,425,409.44,413.81,172929100
5/6/22,411.1,414.8,405.73,411.34,151770800
5/9/22,405.1,406.41,396.5,398.17,155586000
5/10/22,404.49,406.08,394.82,399.09,132497200
5/11/22,398.07,404.04,391.96,392.75,142361000
5/12/22,389.37,395.8,385.15,392.34,125090700
5/13/22,396.71,403.18,395.61,401.72,104174400
5/16/22,399.98,403.97,397.6,400.09,78622400
5/17/22,406.53,408.57,402.5824,408.32,83029700
5/18/22,403.5,403.8,390.55,391.86,117674500
5/19/22,388.62,394.14,387.11,389.46,98510700
5/20/22,393.25,397.03,380.54,389.63,131432200
5/23/22,392.83,397.73,390.38,396.92,76414800
5/24/22,392.56,395.15,386.96,393.89,91448800
5/25/22,392.31,399.45,391.89,397.37,91472800
5/26/22,398.67,407.04,398.45,405.31,82168300
5/27/22,407.91,415.3801,407.7,415.26,84768700
5/31/22,413.55,416.46,410.03,412.93,95936900
6/1/22,415.17,416.24,406.93,409.59,86585800
6/2/22,409.42,417.44,407.04,417.39,79609600
6/3/22,412.4,414.04,409.51,410.54,71874200
6/6/22,414.78,416.609,410.5523,411.79,57508800
6/7/22,408.1,416.22,407.61,415.74,59272300
6/8/22,413.93,415.82,410.38,411.22,64349900
6/9/22,409.34,411.74,401.44,401.44,86289700
6/10/22,394.88,395.7777,389.75,389.8,132893800
6/13/22,379.85,381.81,373.3,375,170004800
6/14/22,376.85,377.94,370.59,373.87,104011800
6/15/22,377.36,383.9,372.12,379.2,125666800
6/16/22,370.51,370.94,364.0799,366.65,134473200
6/17/22,365.51,369.38,362.17,365.86,111113900
6/21/22,371.89,376.525,371.81,375.07,76811800
6/22/22,370.62,378.72,370.18,374.39,90059400
6/23/22,376.64,378.83,372.89,378.06,79292100
6/24/22,381.4,390.09,381.365,390.08,98050300
6/27/22,391.05,391.36,387.44,388.59,66009600
6/28/22,390.23,393.16,380.53,380.65,86689800
6/29/22,381.23,382.27,378.42,380.34,65676000
6/30/22,376.24,380.6582,372.56,377.25,112508200
7/1/22,376.56,381.7,373.8,381.24,74839700
7/5/22,375.88,381.98,372.9,381.96,81437900
7/6/22,382.11,385.87,379.6,383.25,70426200
7/7/22,385.12,389.83,383.267,388.99,64525900
7/8/22,387.27,390.64,385.66,388.67,72397700
7/11/22,385.85,386.87,383.5,384.23,58366900
7/12/22,383.65,386.16,378.99,380.83,62219100
7/13/22,375.1,381.92,374.658,378.83,84224600
7/14/22,373.61,379.0498,371.04,377.91,89704800
7/15/22,382.55,385.25,380.54,385.13,79060300
7/18/22,388.38,389.09,380.66,381.95,63203600
7/19/22,386.08,392.87,385.39,392.27,78505900
7/20/22,392.47,396.26,391.03,394.77,71843700
7/21/22,394.16,398.84,391.63,398.79,64903800
7/22/22,398.92,400.18,392.75,395.09,72197300
7/25/22,395.75,396.47,393.21,395.57,53631400
7/26/22,393.84,394.06,389.95,390.89,52946300
7/27/22,394.36,402.88,394.05,401.04,82342100
7/28/22,401.89,406.8,398.15,406.07,73966500
7/29/22,407.58,413.03,406.77,411.99,87003600
8/1/22,409.15,413.41,408.4,410.77,69997400
8/2/22,409.12,413,406.82,408.06,63435400
8/3/22,410.3,415.68,410,414.45,67820500
8/4/22,414.37,415.09,412.44,414.17,45656500
8/5/22,409.66,414.15,409.6,413.47,56814900
8/8/22,415.25,417.62,411.83,412.99,54025900
8/9/22,412.22,412.75,410.22,411.35,44931700
8/10/22,418.78,420.14,416.72,419.99,68665700
8/11/22,422.99,424.95,419.21,419.99,59489700
8/12/22,422.03,427.21,421.03,427.1,61694500
8/15/22,424.77,429.41,424.71,428.86,54048200
8/16/22,427.73,431.73,426.88,429.7,59289000
8/17/22,425.91,429.5,424.54,426.65,63563300
8/18/22,426.86,428.61,425.5,427.89,49023200
8/19/22,424.98,425.26,421.22,422.14,68016900
8/22/22,417.05,417.23,412.4,413.35,77695600
8/23/22,412.9,415.42,411.77,412.35,49105200
8/24/22,412.11,415.1101,411.39,413.67,49177800
8/25/22,415.24,419.56,414.09,419.51,50942200
8/26/22,419.39,419.96,405.25,405.31,103086900
8/29/22,402.2,405.84,401.1999,402.63,65370800
8/30/22,403.85,404.1,396,398.21,85652400
8/31/22,399.93,401.24,395.04,395.18,76029600
9/1/22,392.89,396.78,390.04,396.42,78740000
9/2/22,400.28,401.555,390.33,392.24,99632100
9/6/22,393.13,394.12,388.42,390.76,76637400
9/7/22,390.43,398.59,390.2,397.78,70964200
9/8/22,395.39,400.86,394.12,400.38,80821600
9/9/22,402.74,407.51,402.46,406.6,76706900
9/12/22,408.78,411.73,408.46,410.97,69256200
9/13/22,401.83,403.1,391.92,393.1,122947000
9/14/22,394.47,396.2,391.12,394.6,85023700
9/15/22,392.96,395.96,388.78,390.12,87633800
9/16/22,384.14,386.25,382.11,385.56,103084800
9/19/22,382.26,388.55,382.1784,388.55,73278400
9/20/22,385.06,386.12,381.195,384.09,77274800
9/21/22,386.11,389.31,377.38,377.39,106746500
9/22/22,376.58,378.3,373.44,374.22,89472600
9/23/22,370.58,370.62,363.29,367.95,122346900
9/26/22,366.41,370.21,363.0299,364.31,92581200
9/27/22,368.02,370.4,360.87,363.38,108294000
9/28/22,364.38,372.3,362.6,370.53,110802200
9/29/22,366.81,367.11,359.7,362.79,112952300
9/30/22,361.8,365.91,357.04,357.18,153711200
10/3/22,361.08,368.55,359.21,366.61,89756400
10/4/22,372.4,378,366.5677,377.97,103602700
10/5/22,373.39,379.46,370.95,377.09,88065600
10/6/22,375.62,378.72,372.68,373.2,82333500
10/7/22,368.97,373.2933,360.94,362.79,107789500
10/10/22,363.96,364.21,357.67,360.02,76042700
10/11/22,358.23,363.03,355.71,357.74,92482700
10/12/22,358.17,359.8179,356.3,356.56,76991800
10/13/22,349.2,367.51,348.11,365.97,147254500
10/14/22,368.55,370.26,356.96,357.63,123737000
10/17/22,364.01,367.9799,357.2808,366.82,93168200
10/18/22,375.13,375.45,367.52,371.13,97162800
10/19/22,368.99,371.85,365.55,368.5,79746800
10/20/22,368.03,372.67,364.61,365.41,88283000
10/21/22,365.12,374.8,363.54,374.29,131038300
10/24/22,375.89,380.06,373.11,378.87,85436900
10/25/22,378.79,385.25,378.671,384.92,78846300
10/26/22,381.62,387.58,381.35,382.02,104087300
10/27/22,383.07,385,379.33,379.98,81971700
10/28/22,379.87,389.52,379.68,389.02,100301900
10/31/22,386.44,388.4,385.26,386.21,96631200
11/1/22,390.14,390.39,383.29,384.52,85407600
11/2/22,383.9,388.63,374.76,374.87,126990300
11/3/22,371.465,374.2,368.79,371.01,87100100
11/4/22,377,378.87,370,376.35,103505100
11/7/22,377.71,380.57,375.53,379.95,68286900
11/8/22,381.11,385.12,377.72,382,84641000
11/9/22,379.93,381.14,373.61,374.13,78495400
11/10/22,388.05,395.04,385.642,394.69,141455800
11/11/22,395.59,399.35,393.61,398.51,93839800
11/14/22,396.66,400.1799,394.83,395.12,71893100
11/15/22,401.15,402.31,394.49,398.49,93194400
11/16/22,396.78,397.78,394.79,395.45,68508400
11/17/22,390.46,394.95,390.14,394.24,74496200
11/18/22,397.74,397.81,393.04,396.03,92922400
11/21/22,394.64,395.82,392.66,394.59,51243100
11/22/22,396.63,400.07,395.1527,399.9,60429000
11/23/22,399.55,402.93,399.31,402.42,68261600
11/25/22,401.83,402.91,401.535,402.33,30545400
11/28/22,399.09,400.81,395.11,395.91,68021700
11/29/22,396.05,397.3,393.3,395.23,52310000
11/30/22,395.49,407.68,393.48,407.68,144566600
12/1/22,408.77,410,404.75,407.38,76398100
12/2/22,402.25,407.86,402.14,406.91,85342700
12/5/22,403.95,404.93,398.17,399.59,77289800
12/6/22,399.42,399.99,391.64,393.83,77972200
12/7/22,392.94,395.64,391.97,393.16,65927800
12/8/22,395.14,397.36,393.2684,396.24,60737900
12/9/22,394.94,397.62,393.15,393.28,81447700
