Date,0
2022-01-04,-0.007498968042784022
2022-01-05,-0.0009231196473279258
2022-01-06,-8.201369515212667e-05
2022-01-07,-0.00037127243605405475
2022-01-10,-0.00011378834134968586
2022-01-11,0.004855138710390801
2022-01-12,-0.0009030485266286702
2022-01-13,0.00456249287439636
2022-01-14,-0.0008696605079326015
2022-01-18,0.006095896945026685
2022-01-19,-0.0119909149945335
2022-01-20,-0.019482343314153105
2022-01-21,-0.0061994498469581825
2022-01-24,0.003486385182296614
2022-01-25,-0.011324050506999663
2022-01-26,-0.0016875971576352053
2022-01-27,-0.015105924274792404
2022-01-28,0.04705342931085876
2022-01-31,-0.004067900244635159
2022-02-01,0.0036056473625258557
2022-02-02,-0.001270487841934068
2022-02-03,0.0072661928375354744
2022-02-04,0.002824516785675769
2022-02-07,0.0010970241691769494
2022-02-08,-0.0015793148651557045
2022-02-09,-0.00291885066058632
2022-02-10,-0.00043260297555673617
2022-02-11,-0.0020083996629629724
2022-02-14,-0.00016817289261142758
2022-02-15,-0.0034921618980026936
2022-02-16,3.708398114494785e-05
2022-02-17,0.004261303374832839
2022-02-18,0.001601866727976048
2022-02-22,-0.0008245293189475166
2022-02-23,-0.0021246716646995912
2022-02-24,0.013417455937949291
2022-02-25,-0.002292409571728218
2022-02-28,0.00015646124270409743
2022-03-01,0.001762365181447996
2022-03-02,0.001468073913078093
2022-03-03,0.0020508006903543485
2022-03-04,-0.0009166930909421107
2022-03-07,-0.0022629741496200066
2022-03-08,-0.0024869646846347963
2022-03-09,0.020828849516923414
2022-03-10,0.0015869060207477092
2022-03-11,0.002909570225553547
2022-03-14,0.002592771165147461
2022-03-15,0.004191410243860412
2022-03-16,-0.004487556288791318
2022-03-17,-0.0014862716760916412
2022-03-18,-0.003009233644891371
2022-03-21,0.00039252375918882447
2022-03-22,0.005031179004803146
2022-03-23,-0.0034801943399941117
2022-03-24,0.0058871923201082
2022-03-25,-0.0003816056252343713
2022-03-28,0.007022744660102682
2022-03-29,0.007729835223675668
2022-03-30,-0.00020205378834464702
2022-03-31,-0.0007995184385548131
2022-04-01,-0.00013026882072278342
